"FIELD_3","FIELD_4","FIELD_5","FIELD_12","FIELD_13","FIELD_14","FIELD_21","FIELD_22","FIELD_23","FIELD_30","FIELD_31","FIELD_32","FIELD_40"
"0.238999993","0.173999995","0.199000001","0.238000005","0.228","0.268999994","29.094999313","29.090999603","28.825000763","30.684999466","29.840999603","31.034999847","65.910913258"
"0.256000012","0.180999994","0.216000006","0.224000007","0.213","0.245000005","29.13299942","29.166999817","29.027999878","30.625999451","29.736000061","30.844999313","66.259176305"
"0.236000001","0.173999995","0.200000003","0.225999996","0.216000006","0.238999993","29.094999313","29.073999405","28.877000809","30.658000946","29.759000778","30.920000076","66.44151828"
"0.238999993","0.172000006","0.202000007","0.238999993","0.226999998","0.268000007","29.1060009","29.12100029","28.930000305","30.702999115","29.832000732","30.965999603","65.871565454"
"0.277999997","0.192000002","0.226999998","0.221000001","0.206","0.233999997","29.115999222","29.108999252","28.938999176","30.666000366","29.787000656","30.902999878","66.901325575"
"0.248999998","0.182999998","0.215000004","0.214000002","0.208000004","0.229000002","29.083999634","29.084999084","28.944999695","30.686000824","29.805999756","30.902000427","66.290446613"
"0.287","0.201000005","0.252999991","0.218999997","0.209999993","0.224000007","29.135000229","29.170000076","29.063999176","30.659000397","29.766000748","30.787000656","66.567431827"
"0.229000002","0.167999998","0.200000003","0.236000001","0.223000005","0.254000008","29.12899971","29.174999237","28.982999802","30.628000259","29.732999802","30.872999191","65.991602775"
"0.25999999","0.186000004","0.221000001","0.218999997","0.210999995","0.239999995","29.118999481","29.181999207","29.028999329","30.687000275","29.798999786","30.850999832","66.226626503"
"0.256000012","0.187999994","0.236000001","0.215000004","0.206","0.224999994","29.141000748","29.156000137","29.016000748","30.649999619","29.760000229","30.818000793","65.948718654"
"0.232999995","0.169","0.197999999","0.238000005","0.230000004","0.268999994","29.180000305","29.224000931","29.052000046","30.618999481","29.724000931","30.861999512","65.737472244"
"0.234999999","0.175999999","0.192000002","0.234999999","0.225999996","0.268999994","29.031999588","29.031000137","28.812999725","30.718000412","29.87899971","31.076999664","65.920480238"
"0.254999995","0.180999994","0.217999995","0.236000001","0.218999997","0.247999996","29.052000046","29.045999527","28.849000931","30.716999054","29.854999542","31.020000458","66.455416576"
"0.268999994","0.194999993","0.238999993","0.199000001","0.201000005","0.207000002","29.035999298","29.024999619","28.940999985","30.688999176","29.815999985","30.8939991","66.393893136"
"0.270999998","0.189999998","0.234999999","0.211999997","0.208000004","0.226999998","29.086000443","29.108999252","28.943000793","30.709999084","29.850999832","30.938999176","66.327624654"
"0.254999995","0.184","0.210999995","0.233999997","0.216999993","0.250999987","29.097000122","29.150999069","28.982999802","30.687999725","29.75","30.843000412","66.531805108"
"0.240999997","0.172999993","0.208000004","0.237000003","0.224000007","0.266000003","29.128000259","29.249000549","29.11700058","30.61400032","29.701999664","30.784000397","65.727946386"
"0.273000002","0.194000006","0.231999993","0.209999993","0.201000005","0.219999999","29.072999954","29.101999283","29.013000488","30.677999496","29.781000137","30.847999573","66.689473816"
"0.287999988","0.201000005","0.254999995","0.213","0.203999996","0.225999996","29.059000015","29.072000504","28.948999405","30.729999542","29.851999283","30.902999878","66.261715813"
"0.246999994","0.175999999","0.210999995","0.224000007","0.216999993","0.252999991","29.149999619","29.146999359","28.943000793","30.673999786","29.811000824","30.937999725","65.839608937"
"0.248999998","0.180000007","0.209999993","0.225999996","0.217999995","0.250999987","29.181999207","29.176000595","28.979000092","30.634000778","29.766000748","30.903999329","66.089955519"
"0.233999997","0.171000004","0.194999993","0.244000003","0.225999996","0.270999998","29.096000671","29.12100029","28.899000168","30.666000366","29.798999786","30.978000641","66.012677444"
"0.263999999","0.187999994","0.215000004","0.221000001","0.209000006","0.230000004","29.084999084","28.937999725","28.760000229","31.017000198","30.065000534","31.170000076","67.015071284"
"0.252000004","0.184","0.216000006","0.216999993","0.209999993","0.229000002","29.099000931","29.128000259","29.031000137","30.667999268","29.718000412","30.775999069","66.464831403"
"0.244000003","0.175999999","0.194999993","0.244000003","0.225999996","0.25999999","29.068000793","29.103000641","28.934000015","30.691999435","29.812000275","30.934999466","66.750930157"
"0.26699999","0.187999994","0.228","0.221000001","0.207000002","0.238999993","29.038000107","29.047000885","28.937999725","30.732000351","29.829000473","30.920999527","66.316296236"
"0.264999986","0.182999998","0.214000002","0.231999993","0.214000002","0.241999999","29.038999557","29.023000717","28.86300087","30.708999634","29.857000351","30.98900032","67.015554848"
"0.272000015","0.189999998","0.221000001","0.223000005","0.211999997","0.239999995","29.152000427","29.180999756","29.084999084","30.627000809","29.691999435","30.75399971","66.768778431"
"0.27700001","0.189999998","0.233999997","0.219999999","0.211999997","0.240999997","29.149999619","29.188999176","29.034000397","30.684999466","29.798999786","30.847999573","66.337700646"
"0.259000003","0.180999994","0.206","0.228","0.211999997","0.246000007","29.069999695","29.062000275","28.923999786","30.697999954","29.820999146","30.940000534","66.825074933"
"0.246000007","0.179000005","0.210999995","0.230000004","0.222000003","0.250999987","29.184000015","29.176000595","28.975999832","30.649000168","29.781999588","30.909999847","66.090366951"
"0.277999997","0.195999995","0.243000001","0.217999995","0.206","0.219999999","29.051000595","29.051000595","28.941999435","30.708000183","29.826000214","30.888999939","66.730345081"
"0.268000007","0.197999999","0.233999997","0.210999995","0.206","0.221000001","29.009000778","29.045999527","28.930999756","30.716999054","29.865999222","30.923999786","66.446935862"
"0.243000001","0.171000004","0.201000005","0.241999999","0.224999994","0.259000003","29.072000504","29.076000214","28.920999527","30.687000275","29.808000565","30.962999344","66.466815486"
"0.263999999","0.181999996","0.221000001","0.222000003","0.209999993","0.236000001","29.072000504","29.048000336","28.892000198","30.733999252","29.884000778","30.957000732","66.608239664"
"0.252000004","0.181999996","0.215000004","0.223000005","0.213","0.239999995","29.01199913","29.01199913","28.861000061","30.736999512","29.86300087","31.020000458","66.305660749"
"0.256999999","0.188999996","0.229000002","0.207000002","0.200000003","0.214000002","29.006000519","28.986000061","28.839000702","30.700000763","29.86000061","30.98500061","66.361882632"
"0.26699999","0.184","0.231000006","0.225999996","0.209000006","0.231000006","29.041999817","29.107999802","28.978000641","30.759000778","29.87899971","30.926000595","66.663945665"
"0.277999997","0.194000006","0.234999999","0.213","0.204999998","0.238000005","29.093999863","29.104999542","28.972000122","30.680999756","29.802000046","30.881999969","66.206162593"
"0.282999992","0.193000004","0.233999997","0.225999996","0.208000004","0.238000005","29.141000748","29.170000076","29.049999237","30.672000885","29.732999802","30.76499939","66.838639175"
"0.241999999","0.169","0.187000006","0.241999999","0.233999997","0.277999997","29.082000732","29.068000793","28.899000168","30.665000916","29.777000427","30.954000473","66.256656587"
"0.240999997","0.179000005","0.204999998","0.231999993","0.216000006","0.243000001","29.00399971","29.021999359","28.861999512","30.732000351","29.875","31.038000107","66.493160792"
"0.252000004","0.179000005","0.206","0.248999998","0.238000005","0.261000007","29.176000595","29.221000671","29.150999069","30.61000061","29.594999313","30.680000305","66.755956478"
"0.268000007","0.187999994","0.223000005","0.254000008","0.237000003","0.273000002","29.099000931","29.149999619","29.070999146","30.666000366","29.712999344","30.763000488","66.435897673"
"0.273000002","0.180000007","0.209999993","0.263000011","0.236000001","0.273000002","29.176000595","29.221000671","29.150999069","30.61000061","29.594999313","30.680000305","67.315680016"
"0.246000007","0.178000003","0.197999999","0.25","0.248999998","0.303000003","29.017999649","29","28.86400032","30.790000916","29.826000214","30.957000732","65.434691167"
"0.246000007","0.167999998","0.186000004","0.279000014","0.263999999","0.324000001","29.093999863","29.094999313","28.974000931","30.743000031","29.791000366","30.879999161","66.069530127"
"0.246999994","0.165999994","0.204999998","0.270000011","0.238999993","0.289000005","29.273000717","29.308000565","29.145000458","30.674999237","29.691999435","30.777000427","66.335452027"
"0.252000004","0.194000006","0.241999999","0.232999995","0.221000001","0.252000004","29.211999893","29.197999954","28.968000412","30.746999741","29.798999786","30.98900032","65.291965462"
"0.291999996","0.194999993","0.246999994","0.222000003","0.206","0.238000005","29.127000809","29.104999542","28.908000946","30.766000748","29.836999893","30.958999634","66.546428543"
"0.25","0.172999993","0.207000002","0.25999999","0.226999998","0.277999997","29.170000076","29.201999664","29.122999191","30.739999771","29.729999542","30.718999863","66.415770315"
"0.256000012","0.172999993","0.208000004","0.247999996","0.240999997","0.284999996","29.107999802","29.149000168","29.107999802","30.740999222","29.73900032","30.702999115","65.953224896"
"0.268000007","0.185000002","0.214000002","0.238000005","0.231999993","0.273999989","29.056999207","29.031999588","28.822999954","30.857999802","29.947999954","31.037000656","66.190645647"
"0.243000001","0.169","0.208000004","0.252999991","0.256999999","0.301999986","29.152999878","29.166999817","29.01199913","30.746999741","29.767999649","30.846000671","65.135474908"
"0.279000014","0.193000004","0.236000001","0.224999994","0.213","0.239999995","29.13599968","29.166999817","29.097000122","30.740999222","29.721000671","30.721000671","66.53535394"
"0.26699999","0.189999998","0.238000005","0.231999993","0.213","0.238999993","29.107999802","29.125999451","28.969999313","30.728000641","29.767999649","30.905000687","66.334299722"
"0.252000004","0.180999994","0.207000002","0.240999997","0.231999993","0.27700001","29.181999207","29.214000702","29.138000488","30.711999893","29.718000412","30.711999893","65.898560742"
"0.272000015","0.185000002","0.226999998","0.246999994","0.225999996","0.254000008","29.072000504","29.054000854","28.965999603","30.788000107","29.825000763","30.86000061","66.848334578"
"0.263999999","0.184","0.216999993","0.243000001","0.228","0.275999993","29.163000107","29.152000427","29.024999619","30.687000275","29.707000732","30.790000916","66.049575531"
"0.246999994","0.175999999","0.201000005","0.243000001","0.233999997","0.289999992","29.134000778","29.141000748","29.031000137","30.702999115","29.736999512","30.812999725","65.555715244"
"0.275000006","0.187000006","0.231000006","0.231999993","0.213","0.239999995","29.1060009","29.107000351","28.979999542","30.753000259","29.785999298","30.86300087","66.808417945"
"0.25999999","0.178000003","0.218999997","0.234999999","0.215000004","0.246000007","29.201000214","29.209999084","29.040000916","30.663999557","29.697999954","30.805000305","66.6230594"
"0.254000008","0.174999997","0.209000006","0.254000008","0.236000001","0.275000006","29.099000931","29.097000122","28.993000031","30.736999512","29.794000626","30.836999893","66.389878934"
"0.254999995","0.182999998","0.226999998","0.231000006","0.216000006","0.241999999","29.166000366","29.166000366","29.024999619","30.680999756","29.698999405","30.812000275","66.179468408"
"0.289999992","0.194999993","0.236000001","0.232999995","0.215000004","0.254000008","29.177999496","29.350999832","29.479000092","30.747999191","29.635000229","30.541999817","66.666197432"
"0.279000014","0.206","0.268000007","0.216999993","0.207000002","0.237000003","29.099000931","29.149999619","29.070999146","30.666000366","29.712999344","30.763000488","65.285006961"
"0.294999987","0.202000007","0.252999991","0.219999999","0.211999997","0.237000003","29.176000595","29.221000671","29.150999069","30.61000061","29.594999313","30.680000305","66.41155716"
"0.268999994","0.181999996","0.221000001","0.241999999","0.217999995","0.250999987","29.017999649","29","28.86400032","30.790000916","29.826000214","30.957000732","66.903832429"
"0.247999996","0.186000004","0.224000007","0.248999998","0.216000006","0.246000007","29.093999863","29.094999313","28.974000931","30.743000031","29.791000366","30.879999161","66.514243289"
"0.282999992","0.204999998","0.261000007","0.216999993","0.200000003","0.231000006","29.273000717","29.308000565","29.145000458","30.674999237","29.691999435","30.777000427","65.848961105"
"0.282999992","0.204999998","0.261000007","0.216999993","0.200000003","0.231000006","29.211999893","29.197999954","28.968000412","30.746999741","29.798999786","30.98900032","65.848961105"
"0.252999991","0.184","0.224000007","0.26699999","0.243000001","0.289999992","29.176000595","29.221000671","29.150999069","30.61000061","29.594999313","30.680000305","65.777549068"
"0.282999992","0.188999996","0.224000007","0.250999987","0.224999994","0.268000007","29.017999649","29","28.86400032","30.790000916","29.826000214","30.957000732","66.94583223"
"0.264999986","0.184","0.208000004","0.246000007","0.224000007","0.275000006","29.093999863","29.094999313","28.974000931","30.743000031","29.791000366","30.879999161","66.52068414"
"0.286000013","0.191","0.231999993","0.252999991","0.221000001","0.254999995","29.273000717","29.308000565","29.145000458","30.674999237","29.691999435","30.777000427","67.272601367"
"0.286000013","0.191","0.231999993","0.252999991","0.221000001","0.254999995","29.211999893","29.197999954","28.968000412","30.746999741","29.798999786","30.98900032","67.272601367"
"0.228","0.157000005","0.172999993","0.256999999","0.244000003","0.314999998","29.033000946","29.354999542","29.486999512","30.937000275","29.707000732","30.486999512","65.481077461"
"0.257999986","0.180000007","0.221000001","0.228","0.200000003","0.214000002","28.910999298","29.340999603","29.530000687","31.1439991","29.849000931","30.322000504","67.426594372"
"0.296000004","0.180999994","0.204999998","0.243000001","0.204999998","0.228","28.448999405","28.599000931","28.5189991","31.506000519","30.524999619","31.368999481","69.23711362"
"0.231999993","0.163000003","0.172000006","0.239999995","0.217999995","0.256999999","28.631000519","29.1439991","29.351999283","31.427000046","30.134000778","30.599000931","67.170826216"
"0.245000005","0.165999994","0.199000001","0.233999997","0.210999995","0.231000006","28.702999115","29.120000839","29.256000519","31.319000244","30.091999054","30.604999542","67.377138217"
"0.275000006","0.172999993","0.202999994","0.230000004","0.202000007","0.225999996","28.674999237","29.017999649","29.073999405","31.312999725","30.173000336","30.826000214","68.30175778"
"0.279000014","0.180000007","0.208000004","0.244000003","0.209000006","0.25","28.541000366","28.729999542","28.63299942","31.406999588","30.419000626","31.247999191","67.797810597"
"0.240999997","0.175999999","0.203999996","0.222000003","0.214000002","0.228","28.850000381","29.209999084","29.375999451","31.148000717","29.837999344","30.400999069","66.740856155"
"0.250999987","0.177000001","0.195999995","0.237000003","0.216000006","0.261999995","28.808000565","29.104000092","29.138999939","31.163999557","30.021999359","30.746999741","66.640029941"
"0.263000011","0.175999999","0.202000007","0.254000008","0.216999993","0.254999995","28.813999176","29.208000183","29.3560009","31.11700058","29.8939991","30.496999741","67.637893753"
"0.231999993","0.166999996","0.191","0.247999996","0.217999995","0.264999986","28.801000595","29.138999939","29.149000168","31.270000458","30.129999161","30.773000717","66.436790474"
"0.305999994","0.177000001","0.211999997","0.223000005","0.202000007","0.241999999","28.690000534","28.937999725","28.995000839","31.297000885","30.181999207","30.851999283","68.144640342"
"0.239999995","0.170000002","0.172999993","0.257999986","0.236000001","0.31099999","28.951000214","29.409000397","29.611000061","30.965000153","29.687000275","30.341999054","66.059077791"
"0.263000011","0.177000001","0.216999993","0.223000005","0.209999993","0.228","28.785999298","29.1439991","29.277000427","31.215000153","29.997999191","30.596000671","67.049317971"
"0.263000011","0.192000002","0.245000005","0.214000002","0.200000003","0.200000003","28.451000214","28.444000244","28.259000778","31.558000565","30.694000244","31.62899971","66.741248258"
"0.237000003","0.160999998","0.182999998","0.25999999","0.231000006","0.277999997","28.452999115","28.440000534","28.104999542","31.517999649","30.722000122","31.809000015","66.834074035"
"0.263000011","0.180000007","0.238000005","0.236000001","0.199000001","0.224000007","28.812999725","29.172000885","29.294000626","31.142000198","29.958999634","30.537000656","66.863432818"
"0.238999993","0.172999993","0.194000006","0.240999997","0.222000003","0.250999987","28.826000214","29.186000824","29.337999344","31.11400032","29.88999939","30.541999817","66.844696867"
"0.259000003","0.177000001","0.201000005","0.223000005","0.206","0.238999993","28.733999252","29.013999939","29.125999451","31.2689991","30.072000504","30.732000351","67.099617231"
"0.256999999","0.172000006","0.206","0.233999997","0.213","0.254999995","28.615999222","28.815000534","28.767000198","31.339000702","30.278999329","31.104000092","66.630516134"
"0.246000007","0.169","0.194999993","0.273000002","0.224999994","0.268999994","28.839000702","29.214000702","29.3560009","30.971000671","29.790000916","30.513000488","67.449528722"
"0.254000008","0.181999996","0.214000002","0.231999993","0.204999998","0.237000003","28.88999939","29.260000229","29.406999588","31.076000214","29.829999924","30.437999725","66.827039138"
"0.239999995","0.175999999","0.184","0.241999999","0.221000001","0.261000007","28.826000214","29.184000015","29.344999313","31.093999863","29.868000031","30.540000916","66.91314148"
"0.254999995","0.180000007","0.206","0.231000006","0.224000007","0.261999995","28.898000717","29.281999588","29.475999832","31.003000259","29.736999512","30.368999481","66.217967842"
"0.237000003","0.172999993","0.181999996","0.254999995","0.234999999","0.284000009","28.781000137","29.058000565","29.089000702","31.099000931","29.972000122","30.791999817","66.491947046"
"0.263999999","0.186000004","0.217999995","0.238000005","0.208000004","0.246999994","28.961000443","29.434000015","29.721000671","30.906999588","29.611999512","30.118999481","66.85672354"
"0.247999996","0.162","0.184","0.245000005","0.231000006","0.277999997","28.790000916","29.169000626","29.308000565","31.156999588","29.919000626","30.600000381","66.663946704"
"0.259000003","0.173999995","0.213","0.244000003","0.214000002","0.243000001","28.455999374","28.566999435","28.402999878","31.416999817","30.502000809","31.465999603","67.216035829"
"0.25","0.179000005","0.210999995","0.247999996","0.216999993","0.259000003","28.631999969","28.780000687","28.677000046","31.270999908","30.295999527","31.187000275","66.545454452"
"0.247999996","0.182999998","0.201000005","0.247999996","0.224999994","0.261999995","28.822000504","29.127000809","29.26199913","31.124000549","29.922000885","30.600000381","66.731528642"
"0.238999993","0.172000006","0.192000002","0.236000001","0.216999993","0.248999998","28.822999954","29.163999557","29.288000107","31.062000275","29.8560009","30.533000946","66.820689462"
"0.263000011","0.186000004","0.217999995","0.236000001","0.215000004","0.240999997","28.618000031","28.801000595","28.801000595","31.277999878","30.216999054","31.045000076","66.97351067"
"0.275000006","0.187999994","0.224000007","0.228","0.209999993","0.239999995","28.732000351","29.037000656","29.240999222","31.138999939","29.916999817","30.577999115","66.926007471"
"0.25","0.181999996","0.214000002","0.237000003","0.218999997","0.254000008","28.902999878","29.240999222","29.429000854","31.069000244","29.805999756","30.409999847","66.249999769"
"0.256999999","0.172999993","0.204999998","0.244000003","0.219999999","0.257999986","28.805000305","29.1439991","29.285999298","31.11700058","29.915000916","30.579999924","66.895358027"
"0.270000011","0.179000005","0.206","0.223000005","0.215000004","0.248999998","28.732999802","28.975000381","29.051000595","31.221000671","30.059000015","30.805000305","66.918033377"
"0.26699999","0.189999998","0.233999997","0.214000002","0.197999999","0.216000006","28.763000488","29.082000732","29.274000168","31.163999557","29.961999893","30.558000565","66.692948794"
"0.270000011","0.185000002","0.230000004","0.237000003","0.216999993","0.230000004","28.781999588","29.045999527","29.198999405","31.093000412","29.909999847","30.62100029","67.200876717"
"0.248999998","0.182999998","0.224000007","0.239999995","0.214000002","0.240999997","28.870000839","29.247999191","29.458000183","30.965000153","29.73800087","30.351999283","66.422649511"
"0.275999993","0.193000004","0.226999998","0.215000004","0.204999998","0.209999993","28.726999283","28.98800087","29.128000259","31.190000534","30.042999268","30.700000763","67.514329012"
"0.248999998","0.177000001","0.195999995","0.243000001","0.223000005","0.268000007","28.947000504","29.36700058","29.61700058","30.927000046","29.62899971","30.236999512","66.560471879"
"0.246999994","0.187000006","0.207000002","0.228","0.211999997","0.238000005","28.75799942","29.003000259","29.12100029","31.169000626","30.016000748","30.726999283","66.673994961"
"0.256000012","0.181999996","0.201000005","0.239999995","0.226999998","0.275999993","28.618000031","28.724000931","28.634000778","31.305000305","30.306999207","31.236999512","66.23806107"
"0.257999986","0.181999996","0.210999995","0.240999997","0.219999999","0.254000008","28.909000397","29.294000626","29.495000839","31.003000259","29.750999451","30.364999771","66.758418052"
"0.241999999","0.184","0.202000007","0.25","0.221000001","0.257999986","28.840000153","29.135000229","29.287000656","31.107000351","29.912000656","30.545999527","66.705232322"
"0.272000015","0.193000004","0.240999997","0.219999999","0.202999994","0.223000005","28.687999725","29.016000748","29.275999069","31.207000732","29.944999695","30.51499939","66.559171998"
"0.252000004","0.186000004","0.215000004","0.226999998","0.217999995","0.243000001","28.337999344","28.284999847","28.025999069","31.577999115","30.75399971","31.841999054","66.338553236"
"0.270000011","0.191","0.230000004","0.230000004","0.209999993","0.231000006","28.965000153","29.329000473","29.579999924","30.972999573","29.686000824","30.229000092","66.934655039"
"0.268000007","0.178000003","0.203999996","0.232999995","0.224999994","0.254999995","28.684999466","28.87100029","28.892999649","31.270999908","30.158000946","30.965000153","67.039618864"
"0.273000002","0.191","0.223000005","0.231999993","0.213","0.238999993","28.694999695","28.965999603","29.12899971","31.221000671","30.01499939","30.691999435","67.063457264"
"0.289999992","0.197999999","0.25","0.216999993","0.203999996","0.224000007","28.788999557","29.121999741","29.347999573","31.11400032","29.877000809","30.464000702","66.702819201"
"0.233999997","0.159999996","0.177000001","0.248999998","0.238999993","0.307999998","28.825000763","29.1060009","29.208999634","31.091999054","29.913000107","30.684000015","65.514996193"
"0.233999997","0.169","0.177000001","0.264999986","0.240999997","0.307999998","28.881000519","29.191999435","29.36000061","31.002000809","29.804000854","30.547000885","66.06025771"
"0.261999995","0.175999999","0.199000001","0.239999995","0.228","0.266000003","28.7310009","28.964000702","29.052999496","31.187999725","30.033000946","30.798000336","66.857767568"
"0.244000003","0.180999994","0.210999995","0.246000007","0.218999997","0.246000007","28.829000473","29.13699913","29.284999847","31.104000092","29.898000717","30.545999527","66.745360296"
"0.273999989","0.187999994","0.218999997","0.233999997","0.218999997","0.25999999","28.701000214","28.937999725","29.024000168","31.23500061","30.091999054","30.820999146","66.561692968"
"0.245000005","0.170000002","0.199000001","0.259000003","0.231000006","0.268999994","28.770000458","29.027000427","29.099000931","31.197000504","30.033000946","30.750999451","66.81646076"
"0.244000003","0.181999996","0.199000001","0.250999987","0.231999993","0.268999994","28.705999374","28.802999496","28.690999985","31.169000626","30.214000702","31.190999985","66.522875664"
"0.264999986","0.192000002","0.224999994","0.225999996","0.209999993","0.238999993","28.666000366","28.815999985","28.875","31.274999619","30.197999954","30.964000702","66.527634352"
"0.270999998","0.194999993","0.237000003","0.223000005","0.202000007","0.218999997","28.87100029","29.256999969","29.510000229","31.038999557","29.784999847","30.327999115","66.915367566"
"0.268999994","0.194999993","0.243000001","0.230000004","0.211999997","0.238000005","28.912000656","29.225999832","29.438999176","30.979999542","29.739999771","30.354000092","66.196827398"
"0.254999995","0.173999995","0.203999996","0.270999998","0.237000003","0.27700001","28.700000763","28.879999161","28.850000381","31.186000824","30.145000458","30.986999512","67.071226647"
"0.241999999","0.169","0.200000003","0.252999991","0.225999996","0.266000003","28.577999115","28.694000244","28.63699913","31.319999695","30.297000885","31.229999542","66.587757571"
"0.252000004","0.181999996","0.215000004","0.239999995","0.218999997","0.246999994","28.410999298","28.437999725","28.23800087","31.51199913","30.63999939","31.6439991","66.632472369"
"0.231000006","0.166999996","0.172000006","0.286000013","0.264999986","0.386000007","28.888999939","29.309999466","29.541999817","30.972999573","29.74200058","30.490999222","64.294625262"
"0.245000005","0.173999995","0.203999996","0.252000004","0.234999999","0.277999997","28.813999176","29.097999573","29.180999756","31.076999664","29.924999237","30.666999817","66.097262767"
"0.259000003","0.187000006","0.223000005","0.224999994","0.209000006","0.233999997","28.528999329","28.624000549","28.586000443","31.38999939","30.37899971","31.250999451","66.541510678"
"0.252999991","0.177000001","0.202999994","0.254999995","0.225999996","0.268999994","28.538999557","28.599000931","28.438999176","31.341999054","30.431999207","31.409000397","66.806218346"
"0.270999998","0.194999993","0.225999996","0.223000005","0.213","0.231000006","28.666999817","28.86000061","28.930000305","31.252000809","30.166999817","30.922000885","66.880058876"
"0.280000001","0.187999994","0.224999994","0.234999999","0.210999995","0.228","28.653999329","28.854000092","28.909000397","31.221000671","30.142999649","30.888999939","67.715435497"
"0.259000003","0.174999997","0.209000006","0.246999994","0.224999994","0.256000012","28.502000809","28.544000626","28.413000107","31.346000671","30.420000076","31.457000732","66.989058331"
"0.272000015","0.194000006","0.224999994","0.224999994","0.210999995","0.238000005","28.760000229","29.052000046","29.240999222","31.111999512","29.916999817","30.573999405","66.764102874"
"0.275999993","0.185000002","0.203999996","0.246999994","0.221000001","0.252000004","28.774000168","29.055000305","29.174999237","31.180000305","29.98500061","30.695999146","67.859927373"
"0.243000001","0.174999997","0.202000007","0.246999994","0.224999994","0.263000011","28.785999298","29.086999893","29.201999664","31.100000381","29.934999466","30.669000626","66.457563731"
"0.286000013","0.195999995","0.240999997","0.231000006","0.211999997","0.244000003","28.75","29.055999756","29.250999451","31.12899971","29.930999756","30.576999664","66.645390718"
"0.254999995","0.182999998","0.199000001","0.233999997","0.216000006","0.25999999","28.784000397","29.076000214","29.201999664","31.127000809","29.940999985","30.642999649","66.63919828"
"0.263000011","0.184","0.206","0.248999998","0.222000003","0.257999986","28.756000519","29.031000137","29.146999359","31.149000168","29.98900032","30.695999146","67.219971837"
"0.254999995","0.177000001","0.180999994","0.261999995","0.246000007","0.319999993","28.812000275","29.104000092","29.236000061","31.052999496","29.87899971","30.665000916","66.108952225"
"0.25","0.175999999","0.209000006","0.241999999","0.225999996","0.264999986","28.458000183","28.457000732","28.266000748","31.420999527","30.520999908","31.593000412","66.206140586"
"0.259000003","0.174999997","0.200000003","0.238000005","0.224999994","0.268000007","28.815000534","29.125999451","29.302999496","31.025999069","29.788999557","30.502000809","66.584615332"
"0.27700001","0.189999998","0.238999993","0.224000007","0.213","0.233999997","28.736999512","29.004999161","29.166999817","31.104000092","29.924999237","30.641000748","66.541032138"
"0.25999999","0.186000004","0.221000001","0.238999993","0.211999997","0.239999995","28.808000565","29.108999252","29.285999298","31.100999832","29.903999329","30.562000275","66.90132508"
"0.257999986","0.178000003","0.207000002","0.261999995","0.232999995","0.268000007","28.680999756","28.864999771","28.895000458","31.166000366","30.090999603","30.955999374","67.088903773"
"0.244000003","0.173999995","0.195999995","0.268000007","0.236000001","0.287","28.927000046","29.361000061","29.642000198","30.912000656","29.586999893","30.187000275","66.553737119"
"0.273000002","0.196999997","0.237000003","0.225999996","0.201000005","0.214000002","28.541000366","28.63699913","28.62899971","31.330999374","30.333999634","31.177999496","67.264094705"
"0.26699999","0.192000002","0.216000006","0.232999995","0.216999993","0.234999999","28.645999908","28.790000916","28.808000565","31.252000809","30.198999405","31.045999527","67.294852271"
"0.25999999","0.184","0.209000006","0.221000001","0.208000004","0.246000007","28.906999588","29.180000305","29.26099968","31.044000626","29.875","30.554000854","66.510541393"
"0.254999995","0.186000004","0.216999993","0.233999997","0.222000003","0.246999994","28.884000778","29.155000687","29.308000565","31.096000671","29.840999603","30.5","66.462895161"
"0.284999996","0.185000002","0.224000007","0.246999994","0.230000004","0.270999998","28.688999176","28.944999695","29.070999146","31.128000259","29.927999496","30.681999207","66.781552935"
"0.263000011","0.182999998","0.228","0.238999993","0.225999996","0.266000003","28.76499939","28.881999969","28.88599968","31.127000809","30.009000778","30.885000229","65.849822099"
"0.25999999","0.187999994","0.209999993","0.238000005","0.226999998","0.279000014","28.629999161","28.725000381","28.635000229","31.295999527","30.256000519","31.156999588","65.893722856"
"0.237000003","0.182999998","0.226999998","0.234999999","0.232999995","0.263999999","28.608999252","28.63299942","28.50399971","31.347000122","30.322999954","31.270999908","64.955765249"
"0.25999999","0.182999998","0.229000002","0.239999995","0.223000005","0.256999999","28.718000412","28.941999435","29.030000687","31.169000626","29.976999283","30.746999741","66.056033944"
"0.244000003","0.175999999","0.219999999","0.254000008","0.239999995","0.294","28.865999222","29.127000809","29.215999603","31.048999786","29.829999924","30.545000076","65.056022804"
"0.264999986","0.189999998","0.228","0.222000003","0.221000001","0.266000003","28.834999084","29.153999329","29.388999939","31.048999786","29.714000702","30.347999573","65.354166188"
"0.246999994","0.186000004","0.238000005","0.232999995","0.219999999","0.259000003","28.687999725","28.836999893","28.868000031","31.197999954","30.056999207","30.891000748","65.009399196"
"0.263999999","0.208000004","0.252000004","0.210999995","0.206","0.243000001","28.679000854","28.797000885","28.849000931","31.226999283","30.089000702","30.891000748","64.919074787"
"0.256999999","0.184","0.222000003","0.238999993","0.229000002","0.268000007","28.688999176","28.875999451","28.968000412","31.169000626","29.972000122","30.752000809","65.79199369"
"0.250999987","0.181999996","0.211999997","0.245000005","0.238000005","0.291999996","28.597000122","28.601999283","28.437999725","31.343000412","30.357000351","31.36700058","65.326760526"
"0.273000002","0.192000002","0.245000005","0.222000003","0.213","0.259000003","28.684000015","28.850999832","28.905000687","31.202999115","30.059999466","30.850999832","65.275640913"
